respondent_id,Base pay|10%,Base pay|20%,Health care|Enhanced,Internal job market|Enhanced,Learning|40,Learning|60+Mentor,Manager effectiveness|Enhanced
sim_0034,0.7912979553526596,0.6490442740957341,-0.5050614198472001,2.6719798995078183,1.0853815766508579,1.1329490382279328,2.4075533193954746
sim_0035,0.6154209738137587,0.5195140925829871,-0.8301580921140321,2.3472719697516164,0.9625911007691376,0.6269694312612943,0.6297437852384794
sim_0036,0.14615289370369847,0.944945194276825,1.5704863867417942,2.403825144247154,1.0910891591079692,1.1696448919710352,1.4479264744373956
sim_0037,0.9279312398379381,0.8154070754495555,1.2157428188515151,0.6394556318819584,0.47176655480076995,0.5129357014830097,1.0181006920927773
sim_0038,0.7829880298774279,0.7159457339721342,0.23231325579179538,0.468116716200065,1.2180146685539754,-1.3803244096650336,0.3948739947762735
sim_0039,0.2262706032795105,0.47436784478013794,0.39914977889132014,0.8856636390128297,0.17151611129395133,0.5792140544246642,2.162528099436835
sim_0040,0.2708136015434008,-0.35805804743033154,-0.49368763976182783,-0.011445498209391641,0.9737796384630724,1.4234603881418593,-2.307219592931562
sim_0041,0.08645590360621236,0.49975019672069043,-1.1188988868139031,1.1162463664268705,0.4297949097104257,0.5637807711489643,1.7161695521540712
sim_0042,1.0580066334483376,-0.38559857636622136,-0.530485702575083,0.8930885450011653,0.7373172204676065,0.6537859550027765,1.474181881990001
sim_0043,0.8086857089567343,0.5840521392722958,0.24781291232702504,-0.3017831293826512,-0.03183369113849939,-0.36150200053256165,0.3884583748775451
sim_0044,0.03644619036281263,-0.2444816362739935,-0.2840708554050899,0.31486553274103957,0.23284254749124816,-0.03570651588351225,-0.04777542033257581
sim_0045,-0.5612404644004987,-0.13036343582639953,-0.49653486058623336,0.016775780620449803,0.4299526076413468,0.55392628995788,0.18601090318754632
sim_0046,-0.1489250705485547,1.3457346882150953,0.7770084294252524,1.7712020913416784,0.673813501666602,0.6476318047672889,0.440902996164777
sim_0047,0.2507548331026752,1.0382245335667655,0.057669950191505975,2.258538619174023,0.8622321214451115,0.8239580152542325,1.159336223947802
sim_0048,-0.9331995201935799,-0.4837461148217181,-0.33140651317721614,-0.441369105181006,-0.11439960751349335,-0.3208296346874482,-0.6600605008859041
sim_0049,0.22170901256609993,0.7457537939753762,-0.3674841037822404,1.6648301904952627,0.8892673613561808,0.43744230460007155,2.6320146165856526
sim_0050,0.7181280377379387,0.7132076710442483,0.592567610512956,1.056263939517207,0.458144066765072,0.8453428337463591,2.147699660679194
sim_0051,0.547868060518147,0.5744383604557955,0.8769191872207133,-0.4645520591318818,-0.7301787461500455,0.12003812619555276,-0.1636083665035123
sim_0052,0.35041493904025245,-0.002975633227992075,0.7258612897276262,1.1017284605544684,1.1881687389223874,0.729710278068077,0.004778807809931854
sim_0053,-0.24503290837763492,-0.1808288008375729,0.7998586148524249,0.16863109380135693,-0.9383583840636259,-0.17377786907147272,2.317524589487434
sim_0054,-0.3058269521565629,0.4941752032063271,0.06518227623343797,2.1608290814787767,-0.22451723237419322,-0.2565730186020613,1.371704085491394
sim_0055,-0.48106447508109945,-0.6441476770821186,1.296179677743948,-1.331248853626333,-1.2830968017820714,-0.2788880171064738,-0.4857787251463644
sim_0056,-0.102932411968165,0.15394313759809217,-0.19374307575518798,0.6073441610637265,-0.11906737816131097,-0.6436059330896923,1.1840093892823433
sim_0057,0.05595012546534507,0.6590405806898822,0.8181795540219976,0.8987664437015584,0.5895608365423799,0.11906162339131474,0.8201468680788545
sim_0058,0.03012267360597272,0.20892518605798652,-0.6334218517218779,-0.12028518814102714,0.35436734301367334,1.3285046347172964,0.9752405047948326
sim_0059,-0.12451789757385556,-0.024026701731183014,0.8276135640061214,0.3253408675051737,-0.39267216022313295,0.5542003530534017,-0.05349078357079792
sim_0060,0.527311059715915,-0.6600948649370746,-0.33692052993058985,-1.4892222243282915,0.23668560310022202,-1.530740467748186,-1.3963626445577166
sim_0061,-0.2556315905258224,0.46360516260152174,-1.0521455722875792,0.6096266987126352,0.17868572032088156,0.6781765000712757,-0.37170177216159866
sim_0062,0.4137589968262134,-0.12763477494680087,0.08299946244689903,-0.374741613368781,-0.3469157760272542,0.9025862952031418,0.8083958340644596
sim_0063,0.7352350175667681,0.6950048140468403,0.25051550714738985,1.7268865539482876,0.6536928584283811,0.3350016869825694,2.7502330043073595
sim_0064,1.2045310496484258,0.2650898076521772,-0.7216840048954775,0.6059768900803844,1.0903617616236767,1.0854755107654774,1.1523969954848963
sim_0065,0.4106004878988892,0.08811307491400489,0.05202584906414867,0.4831451918328284,0.3472761171477885,0.04773080802523336,0.31625786737557054
sim_0066,0.4112507704666276,0.574232901772772,-0.5016770663854305,0.9336071107945402,0.8609796737331666,0.5073270788587169,1.5270849567602998
sim_0067,0.7213135144844313,0.302570298571035,0.677979414444553,0.7569470438889565,0.7855597876723327,0.7206487699211493,1.6404967193100801
sim_0068,-0.24819292437791152,0.502754566692031,-0.11775857108781801,0.25251379499733084,0.47379464438744384,0.29863396524495567,1.077298807422498
sim_0069,-0.27613581935298603,0.21944784062530767,-0.7872273421965041,0.8256232206294155,0.0251978692530212,0.04026674237512873,1.0111862589596763
sim_0070,-0.7053866386061659,0.7157995928439531,1.246764058961052,1.0717562068654694,-0.47399883961322997,0.3879875908096271,0.9141124356699748
sim_0071,0.06886808878161188,0.42032337435286077,0.6999241645898259,0.7415651629420955,-0.19075994401932142,-0.07535493458441744,-0.17713259819780597
sim_0072,-0.04365962032237009,0.4859506372422848,-0.35005872376002084,0.4399509825454734,-0.09242143522297455,0.03859099910780342,0.6822469368755715
sim_0073,0.19882495888262236,0.019622365120630883,1.0145149344522972,0.03557671737858844,0.07818362238629016,1.5276549982886196,-0.2722763369294889
sim_0074,0.5398975756003885,0.692965245344386,0.5608186725354539,1.5400786117566956,0.3015912024381461,1.1533414161366438,0.8899288781968008
sim_0075,0.5264714410110921,0.7893980081838313,0.4583201502974241,0.6430483970117116,-0.3432914246362113,0.6297236186011506,2.301285149810976
sim_0076,-0.07404237985870928,0.7789374080405755,0.6632810596283623,0.6524505350534913,0.5300453836455205,-0.5303570558730275,-0.24304367958030912
sim_0077,0.8844612554689296,0.7537246560350351,0.19482403514391033,1.3226054046814577,0.3827279216632739,0.4407229094854476,0.8369886551044529
sim_0078,-0.7525373332977716,0.872786648898903,-0.7854863582128452,1.093854365652387,0.5200391689608687,0.8875775606174812,1.08200381317914
sim_0079,-0.421774586830384,1.210909946861124,1.527835356780782,0.7571469265361355,0.4374119342510795,-0.2546525017710599,2.042682906420125
sim_0080,0.22539663898200318,0.43617039109235983,-0.10495535279634643,1.0684456979105599,0.6922893599017637,0.9004738740875636,-0.2766159382289995
sim_0081,0.6989250890676011,0.44300757733134843,0.6943992975405537,1.6305808324313913,0.19483823525251331,0.2700603562601206,1.5611907511352299
sim_0082,0.42224752533189525,0.10669536840977098,-0.014036398669127734,-0.24438980351788003,-0.290424069029301,-0.022320397094733782,0.5675436886722514
sim_0083,-0.15235409673389674,-0.27588409146525394,0.30181564061136795,-0.003971835239711952,-0.5631413144759311,-0.5951553862582185,-0.10566981058051056
sim_0084,-0.5813181957616051,0.47143608851068675,0.5695148223387068,1.856574562316101,0.7701198955814734,0.5278927022784514,0.3323119472209488
sim_0085,0.683356149473979,-0.12636457550809238,-3.791399739242751e-4,0.10444591143857206,-0.15966960857617613,0.24811245553364483,0.21548622855531163
sim_0086,0.29905180609013465,0.09554831834625035,0.45390103378240965,1.4400508362924147,-0.16278817672851387,0.045622902088054675,1.0437026118531372
sim_0087,0.8357363820963134,0.38443561068301096,-0.11537283916575894,-0.1671569895071774,-0.9606531318437534,-0.8904383076911702,1.2961638519866716
sim_0088,1.161207160041759,0.46371641030133076,0.24575117130792717,1.2971765587321349,0.7100753161622213,0.049938261916945705,1.21985069675035
sim_0089,0.7572643123231169,0.13951398762706477,0.95585149646675,1.0623092796546394,-0.5687392565867222,1.1848954062785322,1.8881890974948896
sim_0090,0.28657678584433455,-0.320571926902014,-1.034848378842412,0.08563316099757698,-0.14200488237828984,-0.22436277901697665,0.15009804890908773
sim_0091,-0.5800300049090472,0.056710413633329765,-0.5429385309642126,0.6166810554479696,0.6481008949629814,1.1982205972793594,-0.06212331586510722
sim_0092,0.02234780251748586,-0.2165017159379033,0.48374600011581215,-1.2171934005758422,0.3029106507283138,-0.3685098915480694,-0.22245288830851714
sim_0093,0.4067295475867357,-0.7972033933615823,-0.6376192495210695,0.05589017896133988,0.44347165799383137,-0.19461081804893235,0.14535218105508713
sim_0094,0.6532847972936325,0.4256032603849278,-0.5561531497527034,0.6981461787885723,0.09837556513533915,1.0309280939089671,2.1073580895941117
sim_0095,0.2145637815607229,1.504576825629764,0.5637909568679609,2.933452054280385,1.0009458094434227,1.6084133638398201,4.378657939395528
sim_0096,-0.28698626504789104,-0.08354543253457113,-0.18669004679685897,-0.19747219577008257,0.6174481297118646,1.1254984519051436,-0.1387049333336745
sim_0097,0.7311325588675721,0.2790304898363683,-0.005782653955788114,1.0411323343168262,-0.13078733989888353,0.5491101775111514,1.899605255531464
sim_0098,0.6014414698764476,0.54756620013356,-0.02415962773761321,0.8910529284755577,0.738089120451269,0.10479416359272209,0.7699050565009393
sim_0099,0.11756880524175686,0.4263290181479168,1.5759556435100641,-0.15513446290995986,-0.4283233591438873,0.33375658068135616,0.7182815787213642
sim_0100,0.7095195357419215,-0.5614831711497165,-0.3566620107061927,0.18765420379525585,-0.32047463102681023,1.3275840010485318,1.7432040757188947
sim_0101,-0.9223409604877383,-0.20422020244936498,-1.1204133415712902,-0.5323372325961828,0.3711012837384489,-0.12379282635359858,-1.3203759556359493
sim_0102,-0.4866986749304529,1.3778130293757909,1.3840647789900093,3.1777239876796157,1.0233450395759256,1.369423032471951,2.9710816924050087
sim_0103,0.19316897786894893,0.14168058725546617,0.09392614749510309,0.5955554795385799,0.14520716207817652,0.3805719091171261,0.45868519138513464
sim_0104,-0.17436852033925648,0.03024441104235473,-0.3106804221855389,-0.3511043769563861,0.4174128205548457,-0.2819412371476743,0.1564346383686457
sim_0105,0.6092196331931827,0.0316218027651112,-0.5401677511384487,0.4113511762622234,0.2311465756707775,-0.552012943063201,1.4805672893883728
sim_0106,-0.0060825421969800675,1.2952587564059506,0.7920454016603791,2.5737136343095526,0.9471738147113555,0.5583675747536937,1.6504267542814568
sim_0107,-0.4729048228963871,0.6180237811784972,1.475697059209323,1.251986435312212,0.1427050960084667,1.4138963054304252,0.022375977551740922
sim_0108,1.5478219855329767,-0.17649529813261522,0.5346902865700124,-0.1833446598466486,1.2946210978670665,-1.156059624527207,0.0268999772303148
sim_0109,-0.20052019379888966,0.29825057283648754,0.6952142107204723,0.03163233745273794,-0.27121595882455507,0.047848872803908316,2.042479380917444
sim_0110,-0.236728693115067,1.3016994617060487,1.632049630980696,3.2328740569612817,0.2783024769891874,0.9299454182204059,2.851661251622027
sim_0111,0.21157141378425276,0.2436330037128851,-0.4723155201331448,0.742202213988665,0.2487998222971614,-0.12241869530839045,-0.28843691517044656
sim_0112,0.9650907031393623,1.0018575715350817,0.5257871756864549,0.5599538888886333,0.9618181034546937,0.9717621988777809,2.7812477467741177
sim_0113,0.7919628149681843,1.3621782580650694,0.14009318464201406,2.352416008137379,0.47247948758283814,0.8187208998769875,4.142437186598895
sim_0114,0.09681822550144767,-0.7547628842464424,-0.18935748948240014,0.3262728379089813,-0.3137333646027882,-0.30731264680739584,0.40754271245663487
sim_0115,-0.28092494778409,-0.5146927066982924,-0.055274692661494346,-0.012012168207442123,0.8272283689509701,0.43369255302183574,0.423091362197892
sim_0116,0.7937207041192704,0.9099932585790057,-0.34881314933385477,1.3150822723755429,0.7028580491311813,-0.3136425431670401,2.3056398998413274
sim_0117,0.045957227743171084,0.22401631385668755,0.33860015724547987,2.2161194073802264,0.24197436045839568,2.1571832550011023,2.153587913434875
sim_0118,1.0285966391516328,0.1001750392716438,-0.9511476941426398,1.4533456173527024,0.4316900255683128,0.6312804705198082,1.7222294897029276
sim_0119,0.06263053349758602,0.31020573298742626,1.1561386263101232,0.8373048457746699,0.8794269617518854,1.3675842212346048,1.6593670854613733
sim_0120,1.2769145868358254,-0.18929614795767036,-0.5747328277152389,0.5065807370425895,0.1977764247526091,0.6306730671195123,0.483606902421486
sim_0121,0.41507630948964047,0.8927388655256485,0.48365652820326555,1.8674402192973363,-0.06191832114987878,1.0397935126224203,1.3718053691865826
sim_0122,0.33657637795267337,0.5064721551761519,-0.7640326972688518,0.9805424294885128,0.3798730544450119,1.3412519560538894,1.5394935030349968
sim_0123,-0.860016042610978,0.18545185183193977,-0.2370635499088184,1.1605908690488105,-0.5520902266768142,0.408129875609291,-0.04395563530429595
sim_0124,-0.06309404441541626,-0.4433586372957006,-1.0169533625572231,0.13288006157039628,-0.10817829805775789,0.5696199960394045,1.5021068235494872
sim_0125,-0.35583803342829196,0.44929681658198506,1.7321242387345346,0.3325066420927374,-0.6587796735421267,0.865060313976113,2.070132411916305
sim_0126,0.5250285752425378,0.9480728940690434,0.21411578684933052,1.1685235371129095,0.481330500379439,0.38734968522386864,0.9965091095806653
sim_0127,-0.393318591675429,0.04462488547509791,-0.8113538161098848,1.5505724004663257,0.5148497927948875,0.4625014002532526,0.23058837074560073
sim_0128,-0.44319995948905644,-0.4530628881615273,1.3644824833395024,-0.6122427649857275,-0.029171453243320628,0.11984427614314272,-1.2015592544668925
sim_0129,-0.27396495586304315,0.3829751141225498,-1.19884928779844,0.8134882113224432,0.31109575648690857,0.3192609249058944,0.7886399798711888
sim_0130,0.26151253151444476,0.9130460068402917,0.25910645741561056,0.6992148250845913,0.12631466324431326,0.7603932277305665,2.1413558956687044
sim_0131,0.44018761100535064,-0.335672070712743,-0.4929661483639901,-0.6329599515182474,0.059185101655164524,-1.193382981144189,-0.5652021651257029
sim_0132,0.6837333236527848,0.5900792070862276,1.5592041631217768,0.051358379868348306,-0.059226855290558836,0.2366327101503889,0.32833999383941814
sim_0133,0.7534229232702193,0.7588209541525527,-0.40079262885885564,0.7449183928745986,0.6021961945410628,-0.10545831529907383,0.6897264719060882
sim_0134,-0.19264422671415396,0.07793346752054975,0.23093594164526632,0.7850039203863604,0.8722520833461596,0.3717302862269563,0.5641391416072585
sim_0135,0.13533512866862968,0.40878681205099854,-0.8147829625639111,-0.3582136749683767,-0.12351367513671006,-0.24304520017935782,0.8202851642056259
sim_0136,-0.4247398069296364,0.006349344914733282,0.5151535716703983,0.2789831008861451,0.15698661854108148,0.6937883402126388,-0.033940919231098536
sim_0137,0.01950475539604728,-0.017241821064814256,-1.411551039698754,2.499138121966655,0.7755014952997842,0.018860567488526325,0.6300696064080895
sim_0138,-0.06476102320252916,0.6195219572591684,0.8007049988764579,0.500324419337189,-0.355558233391229,0.8682734126444365,1.2071672074738347
sim_0139,0.9045457162370204,0.35492480176890423,0.5438182866007825,0.9684509143360417,0.6839319827947444,-0.6375744169819755,1.1849289943470154
sim_0140,-0.5403224742246886,-0.20826552909145957,-0.2672976441881151,0.35856120451280826,-0.0768693713413334,0.023214303303492778,0.12411047794567837
sim_0141,-0.0073823994795829545,-0.38050250572855615,0.34800985454464617,0.22101593959330396,-0.22005540438810167,0.854109483147237,0.5461295208865257
sim_0142,-0.23528753051300572,0.6368543092989679,-0.4586878166806212,1.6197971112884473,0.1126644389298965,0.07719960371129982,0.1415723783798096
sim_0143,0.26538687738128275,0.36127660226974123,0.09544871361623607,0.855041407068079,0.03195851181094107,1.2682267045369175,1.3479040737169583
sim_0144,0.1646492336121561,0.36481185103923364,1.3492780971692704,1.257258541713067,0.11470518587771168,1.5253497154777922,1.6731105175365781
sim_0145,-0.8071086798370162,0.8230156246144987,0.3113542539681882,1.2863891133877616,0.1249626753616661,0.8703512345108461,1.0116856859721433
sim_0146,-0.4607490741744955,0.536413150841024,-0.02725280683437004,1.3899015512549955,0.04987860678084473,1.0051011152978988,0.45710856687346546
sim_0147,0.13599501418700036,0.15011541389435704,-0.03426628743878849,1.4130160698029315,0.09109163626527675,-0.9182502256026134,0.5123104571098793
sim_0148,-0.2157298967664492,0.8090989754768279,0.5709327632164959,1.4733396884748104,-0.2904938325910584,0.1507104437470589,0.8024621585028455
sim_0149,0.09555265008095504,0.09859981917062954,0.29682978363987506,0.5186206039975095,0.00943176165657425,0.1752120157106692,-0.10414586078616642
sim_0150,0.9398662755416524,-0.3117051008843471,-0.5913663725982083,0.809889554469697,0.3087401772753257,1.793482624510065,0.589348108039818
